epoch,gumbel_tau,train_loss,train_ce,train_acc,val_loss,val_acc,best_acc,boundary_budget_loss,boundary_flatness_loss,boundary_mean,boundary_std,boundary_soft_peak_count,route_entropy,route_entropy_band_loss,self_route_mass,useful_transition_mass,route_disallowed_mass,route_allowed_loss,route_identity_loss,primitive_entropy,primitive_top1_share,primitive_sign_negative_share,primitive_uniform_loss,primitive_diversity_loss,sign_balance_loss,program_cost,memory_write_cost,logit_norm,aux_total,train_seconds,train_samples_per_sec,eval_seconds,eval_samples_per_sec,group_entropy,group_top1_share
1,1.0,2.3335828704833985,2.318237714767456,0.1075,2.3057069778442383,0.10546875,0.10546875,0.9863998082615435,0.0,0.2576084312200546,0.05967027088999748,1.966003541946411,1.1896771535873414,0.0033812784743495286,0.25579154944419863,0.29105496501922606,0.45315332293510435,0.45315332293510435,0.0,2.1818701610565188,0.27465625071525573,0.3865546932220459,0.0,0.15541955184936523,0.011551003724336624,0.7794042587280273,6.485211803436279,0.03619958847761154,0.01534511210769415,10.83045841800049,184.6643902603375,5.139388332987437,99.62275018482273,1.1859295825958251,0.3521249997615814
