epoch,gumbel_tau,train_loss,train_ce,train_acc,val_loss,val_acc,best_acc,boundary_budget_loss,boundary_flatness_loss,boundary_mean,boundary_std,boundary_soft_peak_count,route_entropy,route_entropy_band_loss,self_route_mass,useful_transition_mass,route_disallowed_mass,route_allowed_loss,route_identity_loss,primitive_entropy,primitive_top1_share,primitive_sign_negative_share,primitive_uniform_loss,primitive_diversity_loss,sign_balance_loss,program_cost,memory_write_cost,logit_norm,aux_total,train_seconds,train_samples_per_sec,eval_seconds,eval_samples_per_sec,edge_gate_cost,output_gate_cost,dead_step_loss,edge_credit_penalty,bad_edge_loss,bad_output_loss
1,1.0,2.3121051235198973,2.3014079456329344,0.11208333333333333,2.2902613315582276,0.1115,0.1115,0.1554987595668208,0.0,0.25780161492029824,0.09348093664646148,1.8607433643341065,1.3855036449432374,0.061872790724039076,0.25001400979359945,0.25007973829905195,0.49990624785423277,0.49990624785423277,0.0,2.6431018702189126,0.3305494793256124,0.46836979675292967,0.0005309228468104265,0.07227124277750652,0.003951424168560607,0.2137858908176422,5.448120742797852,0.02676681910951932,0.010532434172928333,50.031335864041466,239.8496820594519,15.089755691995379,132.54025053970454,0.053572540680567424,0.22235594781239829,0.0,0.0,0.0,0.0
2,0.92,2.1254151140848796,2.1073316561381024,0.195,1.7143294105529785,0.3595,0.3595,0.0317734863648349,0.0,0.3025695571899414,0.10542013510068257,2.6443345794677735,1.385668129603068,0.06195455939571063,0.2500077214638392,0.25006087811787925,0.49993140427271526,0.49993140427271526,0.0,2.384615257263184,0.5382916666666666,0.5042118112246196,5.068809963025463e-06,0.20409167544047038,0.004367588216231524,0.19115598185857138,4.264102231343587,0.48567437009016673,0.009454420663416386,47.045057484006975,255.07461658601255,14.197614311007783,140.86873725322624,0.061940828293561935,0.19183532816171647,0.0004303269752886957,0.008470362238585948,0.00023422594331592943,0.0005184060820999245
3,0.8464,1.428625078837077,1.411085171063741,0.4925833333333333,1.1275218753814698,0.594,0.594,0.22305689299106599,0.0,0.31348747221628825,0.1978876713514328,2.6853770631154377,1.3853544607162476,0.061798533906539284,0.24994373575846354,0.2500749940872192,0.49998126928011577,0.49998126928011577,0.0,2.127051818847656,0.5336744791666667,0.46506206917762755,0.0,0.21767322540283204,0.00024534955694762556,0.3162822610537211,5.2977643445332845,2.2716725107828775,0.011221433940033118,47.21205038001062,254.17239673794697,14.748124661971815,135.6104620648495,0.17046965217590332,0.3476106292406718,0.0008664609791400532,0.005972461812198162,0.0005644960645586252,0.0003396784435026348
4,0.778688,1.0945915649731954,1.083036939462026,0.6210833333333333,0.8720471167564392,0.684,0.684,0.13824259121219318,0.0,0.29142552622159323,0.2518372480869293,2.6453856086730956,1.3851695270538331,0.06170660704374313,0.2500048882961273,0.25006188106536864,0.499933224995931,0.499933224995931,0.0,2.1481250845591227,0.42206770833333335,0.45081901184717815,0.0,0.14745238749186199,0.0017826527608558536,0.34181250953674314,5.982544044494629,3.725418609619141,0.010941840390364329,48.22391449502902,248.83919369998415,13.805466908030212,144.87014552449958,0.18229532051086425,0.3740185519854228,0.0006877272917578618,0.00024211611590969066,0.0,0.00024211611590969066
5,0.7163929600000001,0.9216229901313782,0.9069845116933187,0.681,0.7481596212387085,0.739,0.739,0.09322406458854675,0.0,0.2791368755499522,0.2755970900853475,2.6271995855967205,1.3851212393442789,0.06168261273701986,0.25005796599388125,0.2500637665192286,0.4998782695929209,0.4998782695929209,0.0,2.114432717641195,0.40452604166666667,0.4642727178732554,0.0,0.14042794799804686,0.0028952421558399995,0.3617471152941386,6.324482396443685,4.911504838307699,0.01085069094846646,46.13328798802104,260.11586260914066,14.201286488969345,140.8323113228842,0.19942004752159118,0.38228628293673195,0.0004643660282405714,0.0033962863348424434,0.00015707309714828928,0.0005045920213063558
