epoch,gumbel_tau,train_loss,train_ce,train_acc,val_loss,val_acc,best_acc,boundary_budget_loss,boundary_flatness_loss,boundary_mean,boundary_std,boundary_soft_peak_count,route_entropy,route_entropy_band_loss,self_route_mass,useful_transition_mass,route_disallowed_mass,route_allowed_loss,route_identity_loss,primitive_entropy,primitive_top1_share,primitive_sign_negative_share,primitive_uniform_loss,primitive_diversity_loss,sign_balance_loss,program_cost,memory_write_cost,logit_norm,aux_total,train_seconds,train_samples_per_sec,eval_seconds,eval_samples_per_sec,edge_gate_cost,output_gate_cost,dead_step_loss,edge_credit_penalty,bad_edge_loss,bad_output_loss
1,1.0,2.323539005915324,2.312568166732788,0.10258333333333333,2.306434778213501,0.1085,0.1085,0.15720146543745947,0.0,0.25916192630926765,0.08184388864040375,1.8116531731287637,1.3850761578877766,0.06166030364235242,0.25001914632320404,0.2500936484336853,0.4998872075080872,0.4998872075080872,0.0,2.6558340021769204,0.2698125000794729,0.5500992558797201,0.0011429377940973305,0.06270728238423666,0.005851412958590269,0.09277310383319855,6.1912761993408205,0.021577943248053393,0.010836536698043346,43.86730486899614,273.5522511774179,13.404608031036332,149.20242317935026,0.010923823288331429,0.2467602569460869,0.0,0.0,0.0,0.0
2,0.92,2.294845038731893,2.28570370165507,0.13416666666666666,2.312711477279663,0.104,0.1085,0.00015256310091788804,0.0002094244514720837,0.3054958738485972,0.025303730599582196,2.7728066857655844,1.3856770915985108,0.06195901754498482,0.24999729990959169,0.2501074437300364,0.49989525651931765,0.49989525651931765,0.0,2.454346144358317,0.23809895833333333,0.45324146978060403,8.621490544949969e-05,0.265399964650472,9.950678092301738e-05,0.029377173498272895,2.5134719429016115,0.036309477696816125,0.008422699640194575,43.75764666398754,274.2377827616579,13.4852625229978,148.31005303672768,0.0013805568659833321,0.0196914890507857,0.001260144888960743,0.0007048349111961822,1.3050509123786468e-06,2.357836587301184e-05
3,0.8464,2.268240654627482,2.2595626964569093,0.15941666666666668,2.325274076461792,0.109,0.109,9.78296525621166e-07,0.0005193801231992742,0.31078313461939494,0.00723234561830759,2.7671248003641766,1.3852705335617066,0.06175687789916992,0.24999125266075134,0.2504028820991516,0.49960586738586427,0.49960586738586427,0.0,2.322840897878011,0.3002630208730698,0.4720703155994415,0.0,0.40512915802001953,0.0001002176997146762,0.007645987958957752,1.4771629101435344,0.062298030416170755,0.008167269938935837,43.69356440397678,274.63998791794194,13.304551233013626,150.32449911104428,0.00013590955109490702,0.001997477561235428,0.0022922357420126598,0.0005049172489671037,1.071182562100148e-07,2.2151572193251924e-06
4,0.778688,2.2441931514739992,2.2340153992970784,0.177,2.3391614570617674,0.108,0.109,3.450204745361892e-05,0.00031523655571315127,0.2857522253195445,0.014298423046867053,2.170400398890177,1.2235080186525982,0.02969226068246644,0.2504264464378357,0.26305347283681235,0.48652007897694904,0.48652007897694904,0.0,1.8728500359853109,0.48845052099227904,0.4509703451792399,0.0,0.8869845507939657,2.184706116976661e-05,0.0061528285319606465,1.4424175345102945,0.0978542559146881,0.008635255871961515,43.8479192960076,273.6731911722117,13.250703402038198,150.93538352781815,0.00028488859673961997,0.0007745525296777487,0.002428956916555762,0.0015370206536414722,5.53281412673338e-07,1.4492756132919263e-06
5,0.7163929600000001,2.21482591120402,2.2025697460174563,0.19241666666666668,2.3562037048339843,0.106,0.109,0.0001959243211267676,0.0003677971971531709,0.2977099761962891,0.01219683853040139,2.4319794619878135,0.8971876753171285,0.005035904681542888,0.2759241640170415,0.33333869433403013,0.3907371389865875,0.3907371389865875,0.0,1.724515274365743,0.7138359376589457,0.5453589444160462,0.0,0.9915215714772543,0.004266243171869671,0.07222037487228712,1.3275804688135784,0.13673371013005575,0.007429693178584178,43.98748034599703,272.80489597518016,13.247034505999181,150.97718656158557,0.025872663740068674,0.002654230679695805,0.0010688882795754277,0.00479714736652871,8.418759204748009e-05,6.159217167199434e-06
