epoch,train_loss,train_ce,train_acc,val_loss,val_acc,best_acc,write_budget,update_alive,class_read_div,lane_balance,slot_div,route_entropy_band,step_alive_budget,route_offdiag_outside_boundary_cost,route_allowed_mass,route_disallowed_mass,route_allowed_cost,route_uniform_cost,boundary_budget_cost,boundary_flatness,boundary_peak_count,boundary_soft_peak_count,boundary_peak_cost,boundary_flatness_cost,boundary_usefulness_cost,boundary_usefulness_proxy,late_input_read_cost,memory_write_cost,memory_overwrite_cost,memory_write_gate,memory_future_read,memory_head_consumer,memory_consumer_score,detail_attention_mass,detail_head_shortcut_cost,skip_gate_mean,skip_cost,update_collapse_proxy,residual_dominance_proxy,operator_complexity_cost,sequence_nonflat_score,sequence_route_delta_mean,sequence_primitive_delta_mean,sequence_read_delta_mean,logit_norm,pair_update_norm,train_seconds,train_batches_per_sec,train_samples_per_sec,eval_seconds,eval_batches_per_sec,eval_samples_per_sec
1,2.251677436828613,2.2214050159454346,0.16858333333333334,2.1143953495025634,0.2095,0.2095,8.824479173442038e-05,0.0,0.7198815642992655,0.0,0.28472073769569395,0.0002973330322110996,0.0001371887472535794,0.4524415677388509,0.603829153696696,0.39617091631889345,0.39617091631889345,0.031218430313029483,0.24131476553281148,0.00015691778674606976,0.0,0.19850799681742987,3.251398509343465,0.0035812210657944284,0.00014400000509340316,0.0,0.08081568426887194,0.4084587283929189,0.01650677061577638,0.4084587283929189,0.21519318532943726,0.24994957741101584,0.4651427625815074,0.2496370412906011,0.0,0.0,0.0,0.10188016690810521,0.10188016690810521,0.0,0.014265458390116692,0.0003164949516455332,0.007293936098615329,0.00437020555511117,0.1290241932819287,0.07605975743134817,0.0,0.0,0.0,2.721581049001543,1.4697339259719884,734.8669629859942
2,2.0696622355779013,2.041468581835429,0.249,1.9330568342208863,0.297,0.297,7.781168453771889e-05,0.0,0.7190128501256307,0.0,0.20422785302003224,0.0,0.00020679418536989638,0.24107025504112245,0.7668981823921204,0.2331018915573756,0.2331018915573756,0.0,0.29087290159861245,0.0017227379526011646,0.0,0.5621923667589823,2.073599726041158,0.003396448008095225,0.00014400000509340316,0.0,0.04110150776306788,0.4191232215563456,0.019395845358570418,0.4191232215563456,0.23643155833085377,0.24983957127730053,0.4862711307207743,0.2492832771539688,0.0,0.0,0.0,0.1014680591225624,0.1014680591225624,0.0,0.02386804767449697,0.0024558718825380007,0.007241449950883786,0.002406631073914468,0.46673024908701577,0.07613994415601094,0.0,0.0,0.0,2.6749354079947807,1.4953632106573111,747.6816053286556
3,1.922565097173055,1.8941021836598715,0.307,1.9354680118560792,0.2895,0.297,0.0019369781767794242,0.0,0.7179605820973715,0.0,0.18128483374913534,7.021621266994771e-05,0.0003010626225732267,0.24776168143749236,0.7543358302116394,0.24566424945990245,0.24566424945990245,0.0,0.2890274044672648,0.0032598361832400164,0.0,0.5382137670516968,2.1378914365768433,0.003219730402032534,0.00014400000509340316,0.0,0.024848922694722813,0.453649267355601,0.03027725475033124,0.453649267355601,0.22604516784350076,0.24782416319847106,0.4738693319956462,0.25194776558876036,0.0,0.0,0.0,0.10096002185344696,0.10096002185344696,0.0,0.03866679874062538,0.005234513537337383,0.012354075632989407,0.001802013464582463,0.8708257036209106,0.08598220560948054,0.0,0.0,0.0,2.669538187998114,1.4983865066937285,749.1932533468643
4,1.8223869371414185,1.793605699857076,0.3465,1.758143012046814,0.366,0.366,0.007129639699434241,0.0,0.7159769109090169,0.0,0.1545171850124995,0.00018498997390270234,0.00039596352136383453,0.24375956749916078,0.7518430272738139,0.24815704540411632,0.24815704540411632,0.0,0.3011158409118652,0.005581359395136436,0.0,0.6916050149599711,1.725153391202291,0.0029630842649688324,0.00014400000509340316,0.0,0.019932967608173688,0.4915947208404541,0.044965076078971225,0.4915947208404541,0.21082284982999167,0.24416716663042703,0.45499001812934875,0.2574440184434255,0.0,0.0,0.0,0.10077482000986734,0.10077482000986734,0.0,0.04527519303560257,0.00662704728047053,0.016665512012938657,0.0023949921410530805,1.1729791409174601,0.10195504017670949,0.0,0.0,0.0,2.6522951920051128,1.5081277574446885,754.0638787223442
5,1.745314475695292,1.7160338767369587,0.3695,1.6089215269088746,0.421,0.421,0.016255332397917908,0.0,0.7134734225273133,0.0,0.13532625784476598,0.00015144362580031158,0.0005112562025121102,0.23004230133692424,0.7383761030832926,0.26162396983305614,0.26162396983305614,0.0,0.3563227242628733,0.010747441248347362,1.5813333333333333,1.6032263005574545,0.3037255625151787,0.0024333800145735344,0.00014400000509340316,0.0,0.016407232691844305,0.5326227296193441,0.06395856843392055,0.5326227296193441,0.20208143405119577,0.23946252381801605,0.44154395659764606,0.2646614745457967,0.0,0.0,0.0,0.10062739141782125,0.10062739141782125,0.0,0.0597515367269516,0.007563339566191037,0.025696867788831394,0.0031776979553202788,1.4823328008651733,0.12132300321261089,0.0,0.0,0.0,2.676830444019288,1.4943045828461066,747.1522914230533
6,1.6476197751363117,1.6175408992767335,0.4076666666666667,1.5707891063690185,0.4185,0.421,0.032486560394366586,0.0,0.7078084193865458,0.0,0.1331959332426389,0.00017901939778433492,0.0006487516723573208,0.1982391020854314,0.7152430459658304,0.2847570292154948,0.2847570292154948,0.0,0.4789526948928833,0.02331612151861191,3.0,2.7874761327107747,0.0,0.0013695227752129238,0.00014400000509340316,0.0,0.015420883146425089,0.5817365845044454,0.09126325708627701,0.5817365845044454,0.19765838340918224,0.23416065454483032,0.4318190375169118,0.27427347683906556,9.971509977428164e-09,0.0,0.0,0.10041384081045787,0.10041384081045787,0.0,0.07906250428160032,0.010489579327404498,0.02992907411356767,0.004064649819085995,1.9003538935979207,0.1358299667040507,0.0,0.0,0.0,2.6756820240116213,1.4949459480251854,747.4729740125927
7,1.5957598829269408,1.5651061731974283,0.4211666666666667,1.5012105627059937,0.45,0.45,0.04794025753935178,0.0,0.7035115186373393,0.0,0.12581793143351871,0.00016120824873602638,0.0007727409731596709,0.13544055181741715,0.6891030158996582,0.3108970561027527,0.3108970561027527,0.0,0.6689449965159099,0.03128966262936592,3.0,2.996503039042155,0.0,0.0008343637424210708,0.00014400000509340316,0.0,0.016349722834924856,0.6187869823773702,0.11500451217095058,0.6187869823773702,0.19889600547154745,0.22842933917045594,0.42732534448305765,0.2836583100159963,2.0059437187607424e-05,0.0,0.0,0.1002110531727473,0.1002110531727473,0.0,0.09797553296883901,0.013991724006831645,0.03082254380484422,0.004476297536864877,2.1639028367996214,0.14486948994795482,0.0,0.0,0.0,2.656122421991313,1.5059546829928017,752.9773414964008
